===PREVIEW===
Lowest verified Leroy Merlin offers for CEP 13380-000 (Nova Odessa/SP).
These quotations must not be auto-selected and exclude unknown freight.
===END_PREVIEW===
===FILE: PRICE_PACK.csv===
id,description,quotation_id,unit_price,quantity,unit,vendor,shipping_cost,total_price,product_url,price_notes,checked_at,selected,currency,brand,model,specifications,package_size,availability,seller_location,quote_valid_until,source_type,source_name,source_page,extraction_confidence,ambiguities
EXP_0030,Vitrô Sala,LEROY_20260917,172.42,1,unidade,Leroy Merlin,0,172.42,https://www.leroymerlin.com.br/vitro-basculante-aluminio-branco-60--a--x-60--l---hale_1568113887,Produto: Vitro Basculante Alumínio Branco 60 (a) X 60 (l)- Hale. Preço exibido: R$ 172.42. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1568113887,"{""brand"":""Hale""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0031,Vitrôs banheiros,LEROY_20260917,172.42,1,unidade,Leroy Merlin,0,172.42,https://www.leroymerlin.com.br/vitro-basculante-aluminio-branco-60--a--x-60--l---hale_1568113887,Produto: Vitro Basculante Alumínio Branco 60 (a) X 60 (l)- Hale. Preço exibido: R$ 172.42. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1568113887,"{""brand"":""Hale""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Only ~60x60 basculante verified; used as bathroom vitrô proxy.; Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0028,Vaso,LEROY_20260917,390.8,1,unidade,Leroy Merlin,0,390.8,https://www.leroymerlin.com.br/vaso-sanitario-com-caixa-acoplada-branco-3-e-6-litros-eco-plus-celite_3601865565,Produto: Vaso Sanitário com Caixa Acoplada Branco 3 e 6 litros Eco Plus Celite. Preço exibido: R$ 390.80. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,3601865565,"{""brand"":""Celite""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0036,Torneiras,LEROY_20260917,29.99,1,unidade,Leroy Merlin,0,29.99,https://www.leroymerlin.com.br/torneira-lavatorio-banheiro-pia-bica-movel-baixa-cromado-mesa-1-4-de-volta_1571419038,Produto: Torneira Lavatório Banheiro Pia Bica Móvel Baixa Cromado Mesa 1/4 de Volta. Preço exibido: R$ 29.99. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1571419038,"{""brand"":""Shophidraulica""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0037,Sifões e ralos,LEROY_20260917,47.51,1,unidade,Leroy Merlin,0,47.51,https://www.leroymerlin.com.br/sifao-copo-blukit-tubo-de-parede-extensivo-universal-para-lavatorio-preto_1570851139,Produto: Sifão Copo Blukit Tubo De Parede Extensivo Universal Para Lavatório Preto. Preço exibido: R$ 47.51. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1570851139,"{""brand"":""Blukit""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0039,Pias e bancadas,LEROY_20260917,266.9,1,conjunto,Leroy Merlin,0,266.9,https://www.leroymerlin.com.br/cuba-pia-cozinha--gourmet-quadrada-35x35-inox-304-escovado-tubrax_1571161319,Produto: Cuba Pia Cozinha  Gourmet Quadrada 35x35 Inox 304 Escovado Tubrax. Preço exibido: R$ 266.90. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1571161319,"{""brand"":""Tubrax""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0040,Box de vidro para o banheiro (R$850),LEROY_20260917,989.0,1,unidade,Leroy Merlin,0,989.0,"https://www.leroymerlin.com.br/box-de-vidro-para-banheiro-1,90x1,10m-8mm_1567589156","Produto: Box De Vidro Para Banheiro 1,90x1,10m 8mm. Preço exibido: R$ 989.00. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.",2026-09-17,False,BRL,,1567589156,"{""brand"":""WoodGlass""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0044,Caixa de água,LEROY_20260917,279.9,1,unidade,Leroy Merlin,0,279.9,https://www.leroymerlin.com.br/caixa-dagua-500l-em-polietileno-azul-sultanques_92385230,Produto: Caixa d'Água 500L em Polietileno Azul Sultanques. Preço exibido: R$ 279.90. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,92385230,"{""brand"":""Sultanques""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0038,Tomadas,LEROY_20260917,32.9,1,unidade,Leroy Merlin,0,32.9,https://www.leroymerlin.com.br/conjunto-1-tomada-energia-10a-4x2-branco-miluz-schneider_89676930,Produto: Conjunto 1 Tomada Energia 10A 4x2 Branco Miluz Schneider. Preço exibido: R$ 32.90. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,89676930,"{""brand"":""Schneider""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0018,Ferramentas,LEROY_20260917,66.49,1,conjunto,Leroy Merlin,0,66.49,https://www.leroymerlin.com.br/maleta-kit-jogo-ferramentas-gerais-utilidades-uso-domestico-9-pecas-8009c_1570679472,Produto: Maleta Kit Jogo Ferramentas Gerais Utilidades Uso Domestico 9 Peças 8009c. Preço exibido: R$ 66.49. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1570679472,"{""brand"":""Exbom""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0020,Carrinho de mão,LEROY_20260917,210.48,1,unidade,Leroy Merlin,0,210.48,https://www.leroymerlin.com.br/carrinho-de-mao-em-aco-carbono-pneu-e-camara-chapa-26mm-45l_1571958082,Produto: Carrinho De Mão Em Aço Carbono Pneu E Câmara Chapa 26mm 45l. Preço exibido: R$ 210.48. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1571958082,"{""brand"":""Minasul""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0043,Calhas e rufos,LEROY_20260917,16.77,1,metro linear (m),Leroy Merlin,0,16.77,https://www.leroymerlin.com.br/bobina-galvanizada-20cm-x-2mts-rufo-calha-pingadeira-algerosa_1569336251,Produto: Bobina Galvanizada 20cm X 2mts Rufo Calha Pingadeira Algerosa. Preço exibido: R$ 33.54. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,1569336251,"{""brand"":""Cadimetal""}",2 m,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Normalized from 2 m length.; Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
EXP_0047,"Pregos, parafusos, buchas",LEROY_20260917,9.99,1,pacote,Leroy Merlin,0,9.99,https://www.leroymerlin.com.br/parafuso-chipboard-cabeca-chata-5x20mm-25-pecas-standers_92061746,Produto: Parafuso Chipboard Cabeça Chata 5x20mm 25 Peças Standers. Preço exibido: R$ 9.99. Local de referência: CEP 13380-000 — Nova Odessa/SP. Vendedor anunciado: Leroy Merlin.,2026-09-17,False,BRL,,92061746,"{""brand"":""Standers""}",1,in_stock,CEP 13380-000 Nova Odessa/SP — frete não confirmado,,text,leroymerlin-lowest-prices.json,,1,Freight not calculated for CEP 13380-000; freight_brl left null.; Preço referenciado para CEP 13380-000 (Nova Odessa/SP); confirmar frete no checkout.; Frete para a obra não confirmado e não incluído.
===END_FILE===
